,Date,Site ID,County,value
99,2020-01-02,Harlingen Teege,Cameron,-0.006128929791169531
100,2020-01-02,Houston Aldine,Harris,-0.02104723572724264
101,2020-01-02,Houston Bayland Park,Harris,-0.011946978446773657
102,2020-01-02,Houston Croquet,Harris,-0.011231160782421312
103,2020-01-02,Houston Deer Park #2,Harris,-0.0011582068555701097
104,2020-01-02,Houston East,Harris,-0.011080136450151455
105,2020-01-02,Houston Monroe,Harris,-0.007244640314898677
106,2020-01-02,Houston North Wayside,Harris,-0.01954709498789191
107,2020-01-02,Houston Westhollow,Harris,-0.010397647963970635
108,2020-01-02,Italy,Ellis,-0.004665935714938674
109,2020-01-02,Ivanhoe,El Paso,0.005463952452439073
110,2020-01-02,Karnack,Harrison,-0.01098093322252897
111,2020-01-02,Kaufman,Kaufman,-0.0007314960458943628
112,2020-01-02,Keller,Tarrant,-0.009156363822391291
113,2020-01-02,Killeen Skylark Field,Bell,-0.013687989527205083
114,2020-01-02,Lake Jackson,Brazoria,-0.0035063430555182205
115,2020-01-02,Lang,Harris,-0.01620442004664497
116,2020-01-02,Longview,Gregg,-0.007011132723909578
117,2020-01-02,Lynchburg Ferry,Harris,-0.0016285151308453767
118,2020-01-02,Manvel Croix Park,Brazoria,-0.011774753371042473
119,2020-01-02,Midlothian OFW,Ellis,-0.00405331963470313
120,2020-01-02,Mission,Hidalgo,-0.006197598968804979
121,2020-01-02,Nederland High School,Jefferson,0.0006687572938727376
122,2020-01-02,Northwest Harris County,Harris,-0.009700121920488879
123,2020-01-02,Palo Duro,Randall,-0.0007804796039638448
124,2020-01-02,Park Place,Harris,-0.00861694729646404
125,2020-01-02,Parker County,Parker,-0.0034572496403326852
126,2020-01-02,Pilot Point,Denton,-0.00994438633175158
127,2020-01-02,Port Arthur West,Jefferson,0.0029603465762360684
128,2020-01-02,Rockwall Heath,Rockwall,-0.003123532146654756
129,2020-01-02,SETRPC  40  Sabine Pass,Jefferson,0.00360421907978805
130,2020-01-02,SETRPC 43 Jefferson Co Airport,Jefferson,0.005610005111295828
131,2020-01-02,San Antonio Northwest,Bexar,-0.02062202832658669
132,2020-01-02,Seabrook Friendship Park,Harris,-0.003336917620566704
133,2020-01-02,Skyline Park,El Paso,0.006464906325675396
134,2020-01-02,Socorro Hueco,El Paso,0.004872989411039454
135,2020-01-02,Temple Georgia,Bell,-0.01072310474582025
136,2020-01-02,Tyler Airport Relocated,Smith,-0.0012275018899283452
137,2020-01-02,Victoria,Victoria,-0.009447336914164797
138,2020-01-02,Waco Mazanec,McLennan,-0.0039721883032807215
139,2020-01-02,West Orange,Orange,0.002197776505911124
140,2020-01-03,Alabama-Coushatta,Polk,-0.005322547230338891
141,2020-01-03,Arlington Municipal Airport,Tarrant,-0.0007769042972414555
142,2020-01-03,Ascarate Park SE,El Paso,-0.0023613183926225606
143,2020-01-03,Austin Audubon Society,Travis,0.0008829088813232661
144,2020-01-03,Austin Northwest,Travis,0.004116713061505378
145,2020-01-03,Baytown Garth,Harris,-0.004571683367736279
146,2020-01-03,Beaumont Downtown,Jefferson,0.008233814474260366
147,2020-01-03,Big Bend NP - K-Bar Ranch Road,Brewster,0.004762009722185032
148,2020-01-03,Calaveras Lake,Bexar,0.00405063337175747
149,2020-01-03,Channelview,Harris,-0.000602361079091035
150,2020-01-03,Cleburne Airport,Johnson,0.0012524310734615199
151,2020-01-03,Clinton,Harris,-0.005737048941550683
152,2020-01-03,Conroe Relocated,Montgomery,-0.010949604732416476
153,2020-01-03,Corpus Christi Tuloso,Nueces,0.006077207820640029
154,2020-01-03,Corpus Christi West,Nueces,0.005279736464448813
155,2020-01-03,Corsicana Airport,Navarro,-0.001516102243787315
156,2020-01-03,Dallas Hinton,Dallas,0.0016607214611872312
157,2020-01-03,Dallas North #2,Dallas,0.002829126200752423
158,2020-01-03,Dallas Redbird Airport Executive,Dallas,0.006411876631906309
159,2020-01-03,Denton Airport South,Denton,0.001831204371408969
160,2020-01-03,Eagle Mountain Lake,Tarrant,0.005096218070039127
161,2020-01-03,El Paso Chamizal,El Paso,0.005260083085364034
162,2020-01-03,El Paso UTEP,El Paso,0.002083725598477422
163,2020-01-03,Fort Worth Northwest,Tarrant,0.003939519162891328
164,2020-01-03,Frisco,Collin,0.0032537759429536947
165,2020-01-03,Galveston 99th Street,Galveston,0.0023169965597047565
166,2020-01-03,Granbury,Hood,0.0022652004396429767
167,2020-01-03,Grapevine Fairway,Tarrant,0.004714782903966673
168,2020-01-03,Greenville,Hunt,0.0007368049397278448
169,2020-01-03,Hamshire,Jefferson,0.001596070342867871
170,2020-01-03,Harlingen Teege,Cameron,0.004806547703938069
171,2020-01-03,Houston Aldine,Harris,-0.003602306177340489
172,2020-01-03,Houston Bayland Park,Harris,0.0015128454279817044
173,2020-01-03,Houston Croquet,Harris,-0.00100119992136459
174,2020-01-03,Houston Deer Park #2,Harris,-0.0015415904172139602
175,2020-01-03,Houston East,Harris,-0.0015909427123823872
176,2020-01-03,Houston Monroe,Harris,0.0022473538142598268
177,2020-01-03,Houston North Wayside,Harris,-0.0024546859859349776
178,2020-01-03,Houston Westhollow,Harris,-0.0036640863201350474
179,2020-01-03,Italy,Ellis,-0.0022098073090979498
180,2020-01-03,Ivanhoe,El Paso,0.004867017031695425
181,2020-01-03,Karnack,Harrison,-0.004641136745033882
182,2020-01-03,Kaufman,Kaufman,-0.0001445038736830398
183,2020-01-03,Keller,Tarrant,0.0003921586825010523
184,2020-01-03,Killeen Skylark Field,Bell,-0.0011259229910015878
185,2020-01-03,Lake Jackson,Brazoria,0.0039802433763147585
186,2020-01-03,Lang,Harris,-0.002762030614159673
187,2020-01-03,Longview,Gregg,-0.002582800042891978
188,2020-01-03,Lynchburg Ferry,Harris,-0.0006059876973453365
189,2020-01-03,Manvel Croix Park,Brazoria,-0.0005390540885897924
190,2020-01-03,Midlothian OFW,Ellis,-0.0008194429223743888
191,2020-01-03,Mission,Hidalgo,0.008703354064463122
192,2020-01-03,Nederland High School,Jefferson,0.006153173471302592
193,2020-01-03,Northwest Harris County,Harris,-0.006904618985068167
194,2020-01-03,Palo Duro,Randall,0.0014696182433942412
195,2020-01-03,Park Place,Harris,0.00042226013993516137
196,2020-01-03,Parker County,Parker,0.0029283667980234546
197,2020-01-03,Pilot Point,Denton,0.004308729128130975
198,2020-01-03,Port Arthur West,Jefferson,0.005714571625159745
199,2020-01-03,Rockwall Heath,Rockwall,-0.00135802029625251
200,2020-01-03,SETRPC  40  Sabine Pass,Jefferson,0.007994025342018957
201,2020-01-03,SETRPC 43 Jefferson Co Airport,Jefferson,0.0092422712561099
202,2020-01-03,San Antonio Northwest,Bexar,0.0021085372311432232
203,2020-01-03,Seabrook Friendship Park,Harris,-0.0002685066616626014
204,2020-01-03,Skyline Park,El Paso,0.003690424916673443
205,2020-01-03,Socorro Hueco,El Paso,-0.011858388279762946
206,2020-01-03,Temple Georgia,Bell,0.001540071379424357
207,2020-01-03,Tyler Airport Relocated,Smith,-0.00011731597994794202
208,2020-01-03,Victoria,Victoria,0.007818462053990331
209,2020-01-03,Waco Mazanec,McLennan,0.005530140411888186
210,2020-01-03,West Orange,Orange,0.006908283355226176
211,2020-01-04,Alabama-Coushatta,Polk,0.004160730656158143
212,2020-01-04,Arlington Municipal Airport,Tarrant,-0.003831639457058826
213,2020-01-04,Ascarate Park SE,El Paso,-0.0032373607931444406
214,2020-01-04,Austin Audubon Society,Travis,0.008104057609307581
215,2020-01-04,Austin Northwest,Travis,0.008168943328954799
216,2020-01-04,Baytown Garth,Harris,0.006618512979295672
217,2020-01-04,Beaumont Downtown,Jefferson,0.007989595296178154
218,2020-01-04,Big Bend NP - K-Bar Ranch Road,Brewster,0.006484474823293937
219,2020-01-04,Calaveras Lake,Bexar,0.009172767748795933
220,2020-01-04,Channelview,Harris,0.008706830049415144
221,2020-01-04,Cleburne Airport,Johnson,-0.002796376493400858
222,2020-01-04,Clinton,Harris,0.0028885407518609157
223,2020-01-04,Conroe Relocated,Montgomery,0.0038721454306624437
224,2020-01-04,Corpus Christi Tuloso,Nueces,0.006190499405767207
225,2020-01-04,Corpus Christi West,Nueces,0.0062776803652968005
226,2020-01-04,Corsicana Airport,Navarro,0.003074696190654938
227,2020-01-04,Dallas Hinton,Dallas,0.0038066347031963377
228,2020-01-04,Dallas North #2,Dallas,0.007609903108775906
229,2020-01-04,Dallas Redbird Airport Executive,Dallas,0.00657716626008633
230,2020-01-04,Denton Airport South,Denton,0.007241581409895573
231,2020-01-04,Eagle Mountain Lake,Tarrant,0.0027225823231375942
232,2020-01-04,El Paso Chamizal,El Paso,0.003266807155814129
233,2020-01-04,El Paso UTEP,El Paso,-0.0019751315443797476
234,2020-01-04,Fort Worth Northwest,Tarrant,-0.0005412857947081698
235,2020-01-04,Frisco,Collin,0.008313465440670575
236,2020-01-04,Galveston 99th Street,Galveston,0.01245160843185087
237,2020-01-04,Granbury,Hood,0.0012402317507975505
238,2020-01-04,Grapevine Fairway,Tarrant,0.004507223869393916
239,2020-01-04,Greenville,Hunt,0.006959449427659983
240,2020-01-04,Hamshire,Jefferson,0.004336582410708716
241,2020-01-04,Harlingen Teege,Cameron,0.00276419741039597
242,2020-01-04,Houston Aldine,Harris,0.007745252204916529
243,2020-01-04,Houston Bayland Park,Harris,0.011042323575405043
244,2020-01-04,Houston Croquet,Harris,0.005297008819666035
245,2020-01-04,Houston Deer Park #2,Harris,0.008978423281416174
246,2020-01-04,Houston East,Harris,0.0052970925126665375
247,2020-01-04,Houston Monroe,Harris,0.008308193344592499
248,2020-01-04,Houston North Wayside,Harris,0.004511785638331153
249,2020-01-04,Houston Westhollow,Harris,0.006660580346531601
250,2020-01-04,Italy,Ellis,-0.001138229056300545
251,2020-01-04,Ivanhoe,El Paso,-0.0015523867517357598
252,2020-01-04,Karnack,Harrison,0.008514615374992221
253,2020-01-04,Kaufman,Kaufman,0.005915094952148661
254,2020-01-04,Keller,Tarrant,0.0019809016701070256
255,2020-01-04,Killeen Skylark Field,Bell,0.008908060048789662
256,2020-01-04,Lake Jackson,Brazoria,0.0074570502908613764
257,2020-01-04,Lang,Harris,0.007678965471945992
258,2020-01-04,Longview,Gregg,0.0077495169825483184
259,2020-01-04,Lynchburg Ferry,Harris,0.006642370134067273
260,2020-01-04,Manvel Croix Park,Brazoria,0.007271848064052074
261,2020-01-04,Midlothian OFW,Ellis,0.000728150684931532
262,2020-01-04,Mission,Hidalgo,0.005515152498905381
263,2020-01-04,Nederland High School,Jefferson,0.003460783386501548
264,2020-01-04,Northwest Harris County,Harris,0.007218050290861387
265,2020-01-04,Palo Duro,Randall,-0.002732611371739503
266,2020-01-04,Park Place,Harris,0.007455751985988648
267,2020-01-04,Parker County,Parker,-0.0006557245261774869
268,2020-01-04,Pilot Point,Denton,0.00752767498592611
269,2020-01-04,Port Arthur West,Jefferson,0.005339960405329337
270,2020-01-04,Rockwall Heath,Rockwall,0.006652031671566534
271,2020-01-04,SETRPC  40  Sabine Pass,Jefferson,0.005636560893225728
272,2020-01-04,SETRPC 43 Jefferson Co Airport,Jefferson,0.006368066428973564
273,2020-01-04,San Antonio Northwest,Bexar,0.00658679489585292
274,2020-01-04,Seabrook Friendship Park,Harris,0.0032548905986113583
275,2020-01-04,Skyline Park,El Paso,-0.0026444687558640975
276,2020-01-04,Socorro Hueco,El Paso,0.0006257995871646257
277,2020-01-04,Temple Georgia,Bell,0.010485702821042109
278,2020-01-04,Tyler Airport Relocated,Smith,0.007367112591480596
279,2020-01-04,Victoria,Victoria,0.010423985863514132
280,2020-01-04,Waco Mazanec,McLennan,0.011581255086682798
281,2020-01-04,West Orange,Orange,0.004635000250203317
282,2020-01-05,Alabama-Coushatta,Polk,0.014804420153875043
283,2020-01-05,Arlington Municipal Airport,Tarrant,-0.005787488772127324
284,2020-01-05,Ascarate Park SE,El Paso,0.0013252693438418617
285,2020-01-05,Austin Audubon Society,Travis,0.01433682473259526
286,2020-01-05,Austin Northwest,Travis,0.015962148808406844
287,2020-01-05,Baytown Garth,Harris,0.011089745856007999
288,2020-01-05,Beaumont Downtown,Jefferson,0.014022143241383636
289,2020-01-05,Big Bend NP - K-Bar Ranch Road,Brewster,0.007823104960280235
290,2020-01-05,Calaveras Lake,Bexar,0.013204192406330174
291,2020-01-05,Channelview,Harris,0.015371487583661712
292,2020-01-05,Cleburne Airport,Johnson,0.006440719397010103
293,2020-01-05,Clinton,Harris,0.012193088697066402
294,2020-01-05,Conroe Relocated,Montgomery,0.013267871458059695
295,2020-01-05,Corpus Christi Tuloso,Nueces,0.008457147807593692
296,2020-01-05,Corpus Christi West,Nueces,0.008346502283105017
297,2020-01-05,Corsicana Airport,Navarro,0.010159298930380964
298,2020-01-05,Dallas Hinton,Dallas,0.005757867579908663
299,2020-01-05,Dallas North #2,Dallas,0.006358505848501915
300,2020-01-05,Dallas Redbird Airport Executive,Dallas,0.010521403703008698
301,2020-01-05,Denton Airport South,Denton,0.006411590542315659
302,2020-01-05,Eagle Mountain Lake,Tarrant,0.007193848076562266
303,2020-01-05,El Paso Chamizal,El Paso,0.003991519484581256
304,2020-01-05,El Paso UTEP,El Paso,0.00058903283918188
305,2020-01-05,Fort Worth Northwest,Tarrant,0.009300029273784982
306,2020-01-05,Frisco,Collin,0.006951712016013037
307,2020-01-05,Galveston 99th Street,Galveston,0.010001562769750422
308,2020-01-05,Granbury,Hood,0.004717985175455089
309,2020-01-05,Grapevine Fairway,Tarrant,0.007184812910489793
310,2020-01-05,Greenville,Hunt,0.005482079564646282
311,2020-01-05,Hamshire,Jefferson,0.009811650903859395
312,2020-01-05,Harlingen Teege,Cameron,0.005160800150121991
313,2020-01-05,Houston Aldine,Harris,0.015177800150122003
314,2020-01-05,Houston Bayland Park,Harris,0.01779114549321325
315,2020-01-05,Houston Croquet,Harris,0.012918488271720825
316,2020-01-05,Houston Deer Park #2,Harris,0.015181217801964117
317,2020-01-05,Houston East,Harris,0.0190817500469131
318,2020-01-05,Houston Monroe,Harris,0.015734056358291133
319,2020-01-05,Houston North Wayside,Harris,0.008700497967098278
320,2020-01-05,Houston Westhollow,Harris,0.013168744730093246
321,2020-01-05,Italy,Ellis,0.007196278846755305
322,2020-01-05,Ivanhoe,El Paso,0.004648270782510809
323,2020-01-05,Karnack,Harrison,0.01352491674485521
324,2020-01-05,Kaufman,Kaufman,0.008478163445299329
325,2020-01-05,Keller,Tarrant,0.004584737286545362
326,2020-01-05,Killeen Skylark Field,Bell,0.009905977857008835
327,2020-01-05,Lake Jackson,Brazoria,0.009478566272596516
328,2020-01-05,Lang,Harris,0.015954143554137767
329,2020-01-05,Laredo Vidaurri,Webb,0.018596812010481682
330,2020-01-05,Longview,Gregg,0.013914667667479813
331,2020-01-05,Lynchburg Ferry,Harris,0.01766843964193129
332,2020-01-05,Manvel Croix Park,Brazoria,0.013622971351723287
333,2020-01-05,Midlothian OFW,Ellis,0.007458945205479475
334,2020-01-05,Mission,Hidalgo,0.010074166197535511
335,2020-01-05,Nederland High School,Jefferson,0.01210559617188968
336,2020-01-05,Northwest Harris County,Harris,0.016766653030587393
337,2020-01-05,Palo Duro,Randall,0.0028254160255207633
338,2020-01-05,Park Place,Harris,0.015998327328454395
339,2020-01-05,Parker County,Parker,0.002993590542315655
340,2020-01-05,Pilot Point,Denton,0.006776113342090495
341,2020-01-05,Port Arthur West,Jefferson,0.011130754925877277
342,2020-01-05,Rockwall Heath,Rockwall,0.004166418277350398
343,2020-01-05,SETRPC  40  Sabine Pass,Jefferson,0.012387903358979171
344,2020-01-05,SETRPC 43 Jefferson Co Airport,Jefferson,0.014043244511165329
345,2020-01-05,San Antonio Northwest,Bexar,0.012219890786263884
346,2020-01-05,Seabrook Friendship Park,Harris,0.011114507036967522
347,2020-01-05,Skyline Park,El Paso,0.0005170654907112535
348,2020-01-05,Socorro Hueco,El Paso,0.002186237943328992
349,2020-01-05,Temple Georgia,Bell,0.013121538437480464
350,2020-01-05,Tyler Airport Relocated,Smith,0.013007660536686082
351,2020-01-05,Victoria,Victoria,0.01585768449365111
352,2020-01-05,Waco Mazanec,McLennan,0.016766918803496934
353,2020-01-05,West Orange,Orange,0.012819767373490984
354,2020-01-06,Alabama-Coushatta,Polk,0.012489972665290575
355,2020-01-06,Arlington Municipal Airport,Tarrant,-0.005548433977606779
356,2020-01-06,Ascarate Park SE,El Paso,0.007357324138362424
357,2020-01-06,Austin Audubon Society,Travis,0.010445591855882945
358,2020-01-06,Austin Northwest,Travis,0.009329272096078076
359,2020-01-06,Baytown Garth,Harris,0.0072808143491586985
360,2020-01-06,Beaumont Downtown,Jefferson,0.009218417213986377
361,2020-01-06,Big Bend NP - K-Bar Ranch Road,Brewster,0.007278557015074759
362,2020-01-06,Calaveras Lake,Bexar,0.012208767748795944
363,2020-01-06,Channelview,Harris,0.009723925939826107
364,2020-01-06,Cleburne Airport,Johnson,0.006459678301119702
365,2020-01-06,Clinton,Harris,0.0034361571902170804
366,2020-01-06,Conroe Relocated,Montgomery,0.009389953649840535
367,2020-01-06,Corpus Christi Tuloso,Nueces,0.006650408081566299
368,2020-01-06,Corpus Christi West,Nueces,0.0068999269406392685
369,2020-01-06,Corsicana Airport,Navarro,0.009030093450928908
370,2020-01-06,Dallas Hinton,Dallas,5.9073059360724434e-05
371,2020-01-06,Dallas North #2,Dallas,0.004763546944392322
372,2020-01-06,Dallas Redbird Airport Executive,Dallas,0.013083047538625159
373,2020-01-06,Denton Airport South,Denton,0.00849443985738415
374,2020-01-06,Eagle Mountain Lake,Tarrant,0.009115250816288271
375,2020-01-06,El Paso Chamizal,El Paso,0.0046411633201976984
376,2020-01-06,El Paso UTEP,El Paso,0.002916375304935326
377,2020-01-06,Fort Worth Northwest,Tarrant,0.011107042972415132
378,2020-01-06,Frisco,Collin,0.007189739413273319
379,2020-01-06,Galveston 99th Street,Galveston,0.008600576468380562
380,2020-01-06,Granbury,Hood,0.0052369440795646885
381,2020-01-06,Grapevine Fairway,Tarrant,0.0065478814036404875
382,2020-01-06,Greenville,Hunt,0.006948600112591484
383,2020-01-06,Hamshire,Jefferson,0.00793208926002377
384,2020-01-06,Harlingen Teege,Cameron,0.0038578412460124126
385,2020-01-06,Houston Aldine,Harris,0.014498457684368575
386,2020-01-06,Houston Bayland Park,Harris,0.017555090698692724
387,2020-01-06,Houston Croquet,Harris,0.0124474745730907
388,2020-01-06,Houston Deer Park #2,Harris,0.012546806843060004
389,2020-01-06,Houston East,Harris,0.012620654156502147
390,2020-01-06,Houston Monroe,Harris,0.013419754988428127
391,2020-01-06,Houston North Wayside,Harris,0.006660388378057186
392,2020-01-06,Houston Westhollow,Harris,0.010971265278038454
393,2020-01-06,Italy,Ellis,0.0052941081407490015
394,2020-01-06,Ivanhoe,El Paso,0.008583065303058766
395,2020-01-06,Karnack,Harrison,0.012959546881841512
396,2020-01-06,Kaufman,Kaufman,0.0014708209795459073
397,2020-01-06,Keller,Tarrant,0.002550326327641267
398,2020-01-06,Killeen Skylark Field,Bell,0.007628936761118442
399,2020-01-06,Lake Jackson,Brazoria,0.004243497779445847
400,2020-01-06,Lang,Harris,0.013517540814411755
401,2020-01-06,Laredo Vidaurri,Webb,0.019151393692809326
402,2020-01-06,Longview,Gregg,0.012182612872959284
403,2020-01-06,Lynchburg Ferry,Harris,0.006108974903219988
404,2020-01-06,Manvel Croix Park,Brazoria,0.009946149433915072
405,2020-01-06,Midlothian OFW,Ellis,0.0018027808219178362
406,2020-01-06,Mission,Hidalgo,0.006989892224932775
407,2020-01-06,Nederland High School,Jefferson,0.007546363295177355
408,2020-01-06,Northwest Harris County,Harris,0.013820132482642203
409,2020-01-06,Palo Duro,Randall,0.005266292737849537
410,2020-01-06,Park Place,Harris,0.011924245136673575
411,2020-01-06,Parker County,Parker,0.004875234377932108
412,2020-01-06,Pilot Point,Denton,0.008095894164008306
413,2020-01-06,Port Arthur West,Jefferson,0.007457549446425245
414,2020-01-06,Rockwall Heath,Rockwall,0.0010846404995726172
415,2020-01-06,SETRPC  40  Sabine Pass,Jefferson,0.011366346549954186
416,2020-01-06,SETRPC 43 Jefferson Co Airport,Jefferson,0.010371655470069449
417,2020-01-06,San Antonio Northwest,Bexar,0.008703726402702248
418,2020-01-06,Seabrook Friendship Park,Harris,0.003839657721899037
419,2020-01-06,Skyline Park,El Paso,0.004006928504409889
420,2020-01-06,Socorro Hueco,El Paso,0.0076808132857947645
421,2020-01-06,Temple Georgia,Bell,0.008882195971727035
422,2020-01-06,Tyler Airport Relocated,Smith,0.009635057796960056
423,2020-01-06,Victoria,Victoria,0.009893026959404534
424,2020-01-06,Waco Mazanec,McLennan,0.014984253753187828
425,2020-01-06,West Orange,Orange,0.009334397510477287
426,2020-01-07,Alabama-Coushatta,Polk,0.007201643898167284
427,2020-01-07,Arlington Municipal Airport,Tarrant,-0.0042608312378807495
428,2020-01-07,Ascarate Park SE,El Paso,0.005816995371239114
429,2020-01-07,Austin Audubon Society,Travis,0.008150852129855536
430,2020-01-07,Austin Northwest,Travis,0.006368833739913697
431,2020-01-07,Baytown Garth,Harris,0.007525362294364173
432,2020-01-07,Beaumont Downtown,Jefferson,0.010023348720835691
433,2020-01-07,Big Bend NP - K-Bar Ranch Road,Brewster,0.007131488521924079
434,2020-01-07,Calaveras Lake,Bexar,0.009652466378932918
435,2020-01-07,Channelview,Harris,0.009015871145305554
