,Date,Site ID,County,value
90,2020-01-03,Dallas LBJ Freeway,Dallas,-2.619594457401387
91,2020-01-03,Dallas North #2,Dallas,-12.359539239620279
92,2020-01-03,Dallas Redbird Airport Executive,Dallas,-2.4821008314114437
93,2020-01-03,Denton Airport South,Denton,7.696146242674233
94,2020-01-03,El Paso Chamizal,El Paso,7.06712873506887
95,2020-01-03,El Paso UTEP,El Paso,-4.482869794257429
96,2020-01-03,Fort Worth Northwest,Tarrant,-0.8020133945139918
97,2020-01-03,Galveston 99th Street,Galveston,-5.072689214153174
98,2020-01-03,Grapevine Fairway,Tarrant,15.940890337685081
99,2020-01-03,Greenville,Hunt,-2.2931673139187376
100,2020-01-03,Hamshire,Jefferson,-4.265562629045443
101,2020-01-03,Houston Aldine,Harris,1.7802601065746941
102,2020-01-03,Houston Bayland Park,Harris,-2.670779166406028
103,2020-01-03,Houston Deer Park #2,Harris,-3.9653206313463016
104,2020-01-03,Houston East,Harris,-2.8208705215844887
105,2020-01-03,Houston Southwest Freeway,Harris,-8.135734502140142
106,2020-01-03,Italy,Ellis,-1.3495283715638031
107,2020-01-03,Karnack,Harrison,-0.022800910263396368
108,2020-01-03,Kaufman,Kaufman,1.6140425160919527
109,2020-01-03,Lake Jackson,Brazoria,-2.7230875950420845
110,2020-01-03,Lang,Harris,-2.717013394811861
111,2020-01-03,Longview,Gregg,0.3095674497434029
112,2020-01-03,Lynchburg Ferry,Harris,-3.27833730441694
113,2020-01-03,Manvel Croix Park,Brazoria,-4.5286400584403435
114,2020-01-03,Midlothian OFW,Ellis,3.4200468510128985
115,2020-01-03,Nederland High School,Jefferson,-2.2521925999398302
116,2020-01-03,Northwest Harris County,Harris,-0.9201494702540938
117,2020-01-03,Park Place,Harris,-10.312778876885076
118,2020-01-03,San Antonio Interstate 35,Bexar,6.870737686274868
119,2020-01-03,San Antonio Northwest,Bexar,-4.829424791571716
120,2020-01-03,Seabrook Friendship Park,Harris,-7.570254337005961
121,2020-01-03,Tyler Airport Relocated,Smith,-2.2514938816359757
122,2020-01-03,West Orange,Orange,-7.2454126790889415
123,2020-01-04,Ascarate Park SE,El Paso,8.073080095136842
124,2020-01-04,Austin North Interstate 35,Travis,3.427909648315474
125,2020-01-04,Austin Northwest,Travis,2.1170964021362675
