,Date,Site ID,County,value
88,2020-01-03,Houston Deer Park #2,Harris,0.8976181063781112
89,2020-01-03,Houston East,Harris,1.4195878404179627
90,2020-01-03,Isla Blanca Park,Cameron,-1.6681859158926446
91,2020-01-03,Karnack,Harrison,2.692366147792713
92,2020-01-03,Kaufman,Kaufman,1.9946787425497474
93,2020-01-03,Midlothian OFW,Ellis,1.184522575187584
94,2020-01-03,Mission,Hidalgo,-6.009681529039959
95,2020-01-03,National Seashore,Kleberg,-4.381861710159347
96,2020-01-03,Odessa Gonzales,Ector,-2.4318978824231525
97,2020-01-03,Old Hwy 90,Bexar,0.22855633803656694
98,2020-01-03,Palo Alto,Bexar,-0.5388428276546087
99,2020-01-03,Port Arthur Memorial School,Jefferson,-0.5647872658439663
100,2020-01-03,San Antonio Northwest,Bexar,-1.3462514660721396
101,2020-01-03,Seabrook Friendship Park,Harris,1.7366740415995832
102,2020-01-03,Socorro Hueco,El Paso,4.514549830963853
103,2020-01-03,Waco Mazanec,McLennan,-0.8150275099891378
104,2020-01-03,World Trade Bridge,Webb,-4.386141835418412
105,2020-01-04,Amarillo A&M,Potter,-2.4305739052861357
106,2020-01-04,Ascarate Park SE,El Paso,4.8057798970592085
107,2020-01-04,Austin Webberville Rd,Travis,-8.781383394345198
108,2020-01-04,Brownsville,Cameron,-3.9085683562835207
109,2020-01-04,Calaveras Lake,Bexar,-0.4020619926309106
110,2020-01-04,Clinton,Harris,-0.8369836118334195
111,2020-01-04,Conroe Relocated,Montgomery,-1.0935079548760243
112,2020-01-04,Corsicana Airport,Navarro,1.9777403274088767
113,2020-01-04,Dallas Hinton,Dallas,-0.5518458612205777
114,2020-01-04,Denton Airport South,Denton,0.22448312272684312
115,2020-01-04,Dona Park,Nueces,-3.512421115221585
116,2020-01-04,Eagle Pass,Maverick,-2.6429658171669175
117,2020-01-04,El Paso Chamizal,El Paso,7.443049879614501
118,2020-01-04,El Paso UTEP,El Paso,-2.2215498250066217
119,2020-01-04,Galveston 99th Street,Galveston,0.5901688869230028
120,2020-01-04,Hamshire,Jefferson,1.8927373978698085
121,2020-01-04,Haws Athletic Center,Tarrant,-0.18369368519659623
122,2020-01-04,Houston Aldine,Harris,5.72286176841599
123,2020-01-04,Houston Deer Park #2,Harris,-2.3939526698775957
124,2020-01-04,Houston East,Harris,-1.993398460951898
125,2020-01-04,Isla Blanca Park,Cameron,-4.349693041151341
126,2020-01-04,Karnack,Harrison,-1.2804393316593412
127,2020-01-04,Kaufman,Kaufman,4.5397965507689255
128,2020-01-04,Midlothian OFW,Ellis,-0.014682904264470054
129,2020-01-04,Mission,Hidalgo,-5.83639994608714
130,2020-01-04,National Seashore,Kleberg,-4.973882178377075
131,2020-01-04,Odessa Gonzales,Ector,-1.7152348144725211
132,2020-01-04,Old Hwy 90,Bexar,2.5461563380365675
133,2020-01-04,Palo Alto,Bexar,-0.7456976221751574
134,2020-01-04,Port Arthur Memorial School,Jefferson,1.4572730081286362
135,2020-01-04,San Antonio Northwest,Bexar,0.4203896298182741
136,2020-01-04,Seabrook Friendship Park,Harris,0.26338651086548115
137,2020-01-04,Socorro Hueco,El Paso,2.0374320227446763
138,2020-01-04,Waco Mazanec,McLennan,-1.4213481582257508
139,2020-01-04,World Trade Bridge,Webb,-2.451719081388589
140,2020-01-05,Amarillo A&M,Potter,-2.7517501609939012
141,2020-01-05,Ascarate Park SE,El Paso,2.966593987078774
142,2020-01-05,Austin Webberville Rd,Travis,-7.079697549596346
143,2020-01-05,Brownsville,Cameron,0.5533876676012657
144,2020-01-05,Calaveras Lake,Bexar,-1.1896071981103642
145,2020-01-05,Clinton,Harris,-7.015420141513784
146,2020-01-05,Conroe Relocated,Montgomery,-1.0857161740541095
147,2020-01-05,Corsicana Airport,Navarro,-0.7620185767007133
148,2020-01-05,Dallas Hinton,Dallas,-3.7179517972936384
149,2020-01-05,Denton Airport South,Denton,-1.2020007289398995
150,2020-01-05,Dona Park,Nueces,-4.750824768189622
151,2020-01-05,Eagle Pass,Maverick,-3.2417457258427174
152,2020-01-05,El Paso Chamizal,El Paso,9.812390518883902
153,2020-01-05,El Paso UTEP,El Paso,0.8638748325276229
154,2020-01-05,Galveston 99th Street,Galveston,-2.111491387049602
155,2020-01-05,Hamshire,Jefferson,-4.855426747454792
156,2020-01-05,Haws Athletic Center,Tarrant,-3.325918342730847
157,2020-01-05,Houston Aldine,Harris,-1.6404478206251065
158,2020-01-05,Houston Deer Park #2,Harris,-5.013233035174403
159,2020-01-05,Houston East,Harris,-4.153314442687057
160,2020-01-05,Isla Blanca Park,Cameron,-3.9496768787388046
161,2020-01-05,Karnack,Harrison,-1.9313050850840021
162,2020-01-05,Kaufman,Kaufman,0.9449472357004307
163,2020-01-05,Midlothian OFW,Ellis,-1.137707561798722
164,2020-01-05,Mission,Hidalgo,-5.911967678202822
165,2020-01-05,National Seashore,Kleberg,-5.419846025590242
166,2020-01-05,Odessa Gonzales,Ector,-2.2431854451520303
167,2020-01-05,Old Hwy 90,Bexar,3.691438529817388
168,2020-01-05,Palo Alto,Bexar,-2.7601359783395445
169,2020-01-05,Port Arthur Memorial School,Jefferson,0.7158045149779522
170,2020-01-05,San Antonio Northwest,Bexar,-0.32792817840090827
171,2020-01-05,Seabrook Friendship Park,Harris,-3.1091667732932846
172,2020-01-05,Socorro Hueco,El Paso,0.38590325562138617
173,2020-01-05,Waco Mazanec,McLennan,-2.494386614681545
174,2020-01-05,World Trade Bridge,Webb,-2.5753456424272683
