,Date,Value,Latitude,Longitude,Variable,County,Site ID
69,2020-03-12,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
70,2020-03-13,0.036000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
71,2020-03-14,0.028999999999999998,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
72,2020-03-15,0.012,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
73,2020-03-16,0.02,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
74,2020-03-17,0.027000000000000003,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
75,2020-03-18,0.027999999999999997,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
76,2020-03-19,0.027999999999999997,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
77,2020-03-20,0.021,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
78,2020-03-21,0.02,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
79,2020-03-22,0.008,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
80,2020-03-23,0.022000000000000002,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
81,2020-03-24,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
82,2020-03-25,0.053,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
83,2020-03-26,0.040999999999999995,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
84,2020-03-27,0.040999999999999995,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
85,2020-03-28,0.047,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
86,2020-03-29,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
87,2020-03-30,0.021,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
88,2020-03-31,0.044000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
89,2020-04-01,0.049,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
90,2020-04-02,0.034,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
91,2020-04-03,0.026000000000000002,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
92,2020-04-04,0.01,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
93,2020-04-05,0.031,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
94,2020-04-06,0.035,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
95,2020-04-07,0.039,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
96,2020-04-08,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
97,2020-04-09,0.032,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
98,2020-04-10,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
99,2020-04-11,0.039,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
100,2020-04-12,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
101,2020-04-13,0.043,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
102,2020-04-14,0.040999999999999995,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
103,2020-04-15,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
104,2020-04-16,0.055,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
105,2020-04-17,0.036000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
106,2020-04-18,0.03,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
107,2020-04-19,0.043,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
108,2020-04-20,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
109,2020-04-21,0.05,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
110,2020-04-22,0.036000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
111,2020-04-23,0.054000000000000006,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
112,2020-04-24,0.059000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
113,2020-04-25,0.051,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
114,2020-04-26,0.054000000000000006,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
115,2020-04-27,0.054000000000000006,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
116,2020-04-28,0.040999999999999995,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
117,2020-04-29,0.053,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
118,2020-04-30,0.059000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
119,2020-05-01,0.064,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
120,2020-05-02,0.047,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
121,2020-05-03,0.045,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
122,2020-05-04,0.049,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
123,2020-05-05,0.057999999999999996,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
124,2020-05-06,0.057999999999999996,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
125,2020-05-07,0.055,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
126,2020-05-08,0.047,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
127,2020-05-09,0.048,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
128,2020-05-10,0.053,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
129,2020-05-11,0.055999999999999994,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
130,2020-05-12,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
131,2020-05-13,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
132,2020-05-14,0.042,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
133,2020-05-15,0.042,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
134,2020-05-16,0.040999999999999995,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
135,2020-05-17,0.049,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
136,2020-05-18,0.069,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
137,2020-05-19,0.06,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
138,2020-05-20,0.045,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
139,2020-05-21,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
140,2020-05-22,0.042,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
141,2020-05-23,0.033,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
142,2020-05-24,0.037000000000000005,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
143,2020-05-25,0.046,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
144,2020-05-26,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
145,2020-05-27,0.049,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
146,2020-05-28,0.052000000000000005,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
147,2020-05-29,0.054000000000000006,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
148,2020-05-30,0.053,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
149,2020-05-31,0.051,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
150,2020-06-01,0.045,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
151,2020-06-02,0.044000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
152,2020-06-03,0.039,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
153,2020-06-04,0.038,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
154,2020-06-05,0.032,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
155,2020-06-06,0.044000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
156,2020-06-07,0.047,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
157,2020-06-08,0.051,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
158,2020-06-09,0.053,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
159,2020-06-11,0.054000000000000006,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
160,2020-06-12,0.057999999999999996,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
161,2020-06-13,0.067,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
162,2020-06-14,0.06,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
163,2020-06-15,0.043,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
164,2020-06-16,0.05,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
165,2020-06-17,0.052000000000000005,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
166,2020-06-18,0.034,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
167,2020-06-19,0.031,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
168,2020-06-20,0.038,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
169,2020-06-21,0.027999999999999997,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
170,2020-06-22,0.027000000000000003,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
171,2020-06-23,0.04,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
172,2020-06-24,0.034,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
173,2020-06-25,0.049,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
174,2020-06-26,0.03,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
175,2020-06-27,0.025,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
176,2020-06-28,0.021,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
177,2020-06-29,0.027000000000000003,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
178,2020-06-30,0.026000000000000002,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
179,2020-07-01,0.031,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
180,2020-07-02,0.043,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
181,2020-07-03,0.038,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
182,2020-07-04,0.035,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
183,2020-07-05,0.036000000000000004,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
184,2020-07-06,0.039,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
185,2020-07-07,0.034,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
186,2020-07-08,0.039,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
187,2020-07-09,0.035,31.122419,-97.43105200000001,Ozone,Bell,Temple Georgia
188,2020-01-01,0.034,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
189,2020-01-02,0.015,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
190,2020-01-03,0.03,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
191,2020-01-04,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
192,2020-01-05,0.042,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
193,2020-01-06,0.040999999999999995,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
194,2020-01-07,0.04,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
195,2020-01-08,0.046,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
196,2020-01-09,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
197,2020-01-10,0.033,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
198,2020-01-11,0.027999999999999997,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
199,2020-01-12,0.032,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
200,2020-01-13,0.016,31.088002000000003,-97.679734,Ozone,Bell,Killeen Skylark Field
