,Date,Value,Latitude,Longitude,Variable,County,Site ID
48,2020-02-18,9.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
49,2020-02-19,2.6,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
50,2020-02-20,2.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
51,2020-02-21,12.8,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
52,2020-02-22,10.9,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
53,2020-02-23,5.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
54,2020-02-24,22.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
55,2020-02-25,10.3,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
56,2020-02-26,11.5,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
57,2020-02-27,17.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
58,2020-02-28,20.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
59,2020-02-29,21.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
60,2020-03-01,3.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
61,2020-03-02,10.6,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
62,2020-03-03,9.3,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
63,2020-03-04,6.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
64,2020-03-05,9.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
65,2020-03-06,14.3,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
66,2020-03-07,20.9,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
67,2020-03-08,3.5,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
68,2020-03-09,2.9,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
69,2020-03-10,11.9,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
70,2020-03-11,3.8,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
71,2020-03-12,4.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
72,2020-03-13,3.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
73,2020-03-14,3.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
74,2020-03-15,3.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
75,2020-03-16,5.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
76,2020-03-17,2.6,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
77,2020-03-18,4.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
78,2020-03-19,6.8,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
79,2020-03-20,3.2,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
80,2020-03-21,2.6,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
81,2020-03-22,3.7,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
82,2020-03-23,6.0,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
83,2020-03-24,11.3,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
84,2020-03-25,11.9,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
85,2020-03-26,3.5,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
86,2020-03-28,14.5,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
87,2020-03-29,6.7,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
88,2020-03-30,7.1,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
89,2020-03-31,5.4,31.088002000000003,-97.679734,Nitrogen dioxide (NO2),Bell,Killeen Skylark Field
90,2020-01-01,15.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
91,2020-01-02,19.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
92,2020-01-03,15.7,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
93,2020-01-04,33.0,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
94,2020-01-05,31.8,29.51509,-98.620166,Nitrogen dioxide (NO2),Bexar,San Antonio Northwest
